date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:14:35	528781/528781	---MCZ	200	added ('OK')	text/html	etag:W/%226319cecb-8118d%22	https://htmldemo.net/hiraola/hiraola/index-2.html	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/index-2.html	(from )
14:14:35	405/405	---MCZ	404	error ('Not%20Found')	text/html	date:Tue,%2020%20Feb%202024%2007:14:35%20GMT	https://htmldemo.net/robots.txt		(from )
14:14:36	1150/1150	---MCZ	200	added ('OK')	image/x-icon	etag:W/%226319cee0-47e%22	https://htmldemo.net/hiraola/hiraola/assets/images/favicon.ico	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/images/favicon.ico	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:36	195457/195457	---MCZ	200	added ('OK')	text/css	etag:W/%226319ced4-2fb81%22	https://htmldemo.net/hiraola/hiraola/assets/css/bootstrap.min.css	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/css/bootstrap.min.css	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:36	51166/51166	---MCZ	200	added ('OK')	text/css	etag:W/%226319ced4-c7de%22	https://htmldemo.net/hiraola/hiraola/assets/css/font-awesome.min.css	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/css/font-awesome.min.css	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:36	1021/1021	---MCZ	200	added ('OK')	text/css	etag:W/%226319ced3-3fd%22	https://htmldemo.net/hiraola/hiraola/assets/css/fontawesome-stars.css	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/css/fontawesome-stars.css	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:37	51293/51293	---MCZ	200	added ('OK')	text/css	etag:W/%226319ced4-c85d%22	https://htmldemo.net/hiraola/hiraola/assets/css/ionicons.min.css	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/css/ionicons.min.css	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:37	1327/1327	---MCZ	200	added ('OK')	text/css	etag:W/%226319ced5-52f%22	https://htmldemo.net/hiraola/hiraola/assets/css/slick.min.css	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/css/slick.min.css	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:38	57997/57997	---MCZ	200	added ('OK')	text/css	etag:W/%226319ced4-e28d%22	https://htmldemo.net/hiraola/hiraola/assets/css/animate.min.css	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/css/animate.min.css	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:38	30635/30635	---MCZ	200	added ('OK')	text/css	etag:W/%226319ced4-77ab%22	https://htmldemo.net/hiraola/hiraola/assets/css/jquery-ui.min.css	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/css/jquery-ui.min.css	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:38	3070/3070	---MCZ	200	added ('OK')	text/css	etag:W/%226319ced4-bfe%22	https://htmldemo.net/hiraola/hiraola/assets/css/nice-select.min.css	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/css/nice-select.min.css	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:38	366/366	---MCZ	200	added ('OK')	text/css	etag:W/%226319ced6-16e%22	https://htmldemo.net/hiraola/hiraola/assets/css/timecircles.min.css	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/css/timecircles.min.css	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:39	554541/554541	---MCZ	200	added ('OK')	text/html	etag:W/%226319cecc-8762d%22	https://htmldemo.net/hiraola/hiraola/index.html	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/index.html	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:39	267127/267127	---MCZ	200	added ('OK')	text/css	etag:W/%226319ced6-41377%22	https://htmldemo.net/hiraola/hiraola/assets/css/style.css	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/css/style.css	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:39	1006/1006	---MC-	200	added ('OK')	image/png	date:Tue,%2020%20Feb%202024%2007:14:38%20GMT	https://htmldemo.net/hiraola/hiraola/assets/images/menu/logo/1.png	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/images/menu/logo/1.png	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:39	414487/414487	---MCZ	200	added ('OK')	text/html	etag:W/%226319cecb-65317%22	https://htmldemo.net/hiraola/hiraola/index-3.html	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/index-3.html	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:39	188942/188942	---MCZ	200	added ('OK')	text/html	etag:W/%226319cecc-2e20e%22	https://htmldemo.net/hiraola/hiraola/shop-left-sidebar.html	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/shop-left-sidebar.html	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:40	181974/181974	---MCZ	200	added ('OK')	text/html	etag:W/%226319cecc-2c6d6%22	https://htmldemo.net/hiraola/hiraola/shop-3-column.html	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/shop-3-column.html	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:41	181976/181976	---MCZ	200	added ('OK')	text/html	etag:W/%226319cecd-2c6d8%22	https://htmldemo.net/hiraola/hiraola/shop-list-fullwidth.html	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/shop-list-fullwidth.html	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:41	188944/188944	---MCZ	200	added ('OK')	text/html	etag:W/%226319cece-2e210%22	https://htmldemo.net/hiraola/hiraola/shop-right-sidebar.html	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/shop-right-sidebar.html	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:41	188950/188950	---MCZ	200	added ('OK')	text/html	etag:W/%226319cecd-2e216%22	https://htmldemo.net/hiraola/hiraola/shop-list-left-sidebar.html	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/shop-list-left-sidebar.html	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:42	188952/188952	---MCZ	200	added ('OK')	text/html	etag:W/%226319cecd-2e218%22	https://htmldemo.net/hiraola/hiraola/shop-list-right-sidebar.html	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/shop-list-right-sidebar.html	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:42	146155/146155	---MCZ	200	added ('OK')	text/html	etag:W/%226319cecf-23aeb%22	https://htmldemo.net/hiraola/hiraola/single-product-gallery-left.html	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/single-product-gallery-left.html	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:42	146253/146253	---MCZ	200	added ('OK')	text/html	etag:W/%226319cece-23b4d%22	https://htmldemo.net/hiraola/hiraola/single-product-gallery-right.html	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/single-product-gallery-right.html	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:42	146294/146294	---MCZ	200	added ('OK')	text/html	etag:W/%226319ced0-23b76%22	https://htmldemo.net/hiraola/hiraola/single-product-tab-style-left.html	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/single-product-tab-style-left.html	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:43	146317/146317	---MCZ	200	added ('OK')	text/html	etag:W/%226319ced1-23b8d%22	https://htmldemo.net/hiraola/hiraola/single-product-tab-style-right.html	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/single-product-tab-style-right.html	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:43	146365/146365	---MCZ	200	added ('OK')	text/html	etag:W/%226319ced1-23bbd%22	https://htmldemo.net/hiraola/hiraola/single-product.html	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/single-product.html	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:43	147347/147347	---MCZ	200	added ('OK')	text/html	etag:W/%226319cecf-23f93%22	https://htmldemo.net/hiraola/hiraola/single-product-sticky-left.html	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/single-product-sticky-left.html	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:43	147387/147387	---MCZ	200	added ('OK')	text/html	etag:W/%226319ced0-23fbb%22	https://htmldemo.net/hiraola/hiraola/single-product-sticky-right.html	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/single-product-sticky-right.html	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:44	146456/146456	---MCZ	200	added ('OK')	text/html	etag:W/%226319cecf-23c18%22	https://htmldemo.net/hiraola/hiraola/single-product-sale.html	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/single-product-sale.html	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:44	148678/148678	---MCZ	200	added ('OK')	text/html	etag:W/%226319cecf-244c6%22	https://htmldemo.net/hiraola/hiraola/single-product-group.html	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/single-product-group.html	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:45	148916/148916	---MCZ	200	added ('OK')	text/html	etag:W/%226319ced1-245b4%22	https://htmldemo.net/hiraola/hiraola/single-product-variable.html	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/single-product-variable.html	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:45	142153/142153	---MCZ	200	added ('OK')	text/html	etag:W/%226319cece-22b49%22	https://htmldemo.net/hiraola/hiraola/single-product-affiliate.html	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/single-product-affiliate.html	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:45	97718/97718	---MCZ	200	added ('OK')	text/html	etag:W/%226319cec8-17db6%22	https://htmldemo.net/hiraola/hiraola/blog-left-sidebar.html	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/blog-left-sidebar.html	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:45	149390/149390	---MCZ	200	added ('OK')	text/html	etag:W/%226319cecf-2478e%22	https://htmldemo.net/hiraola/hiraola/single-product-slider.html	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/single-product-slider.html	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:45	91644/91644	---MCZ	200	added ('OK')	text/html	etag:W/%226319cec5-165fc%22	https://htmldemo.net/hiraola/hiraola/blog-2-column.html	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/blog-2-column.html	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:46	91647/91647	---MCZ	200	added ('OK')	text/html	etag:W/%226319cec5-165ff%22	https://htmldemo.net/hiraola/hiraola/blog-3-column.html	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/blog-3-column.html	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:46	97772/97772	---MCZ	200	added ('OK')	text/html	etag:W/%226319cec7-17dec%22	https://htmldemo.net/hiraola/hiraola/blog-right-sidebar.html	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/blog-right-sidebar.html	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:46	105824/105824	---MCZ	200	added ('OK')	text/html	etag:W/%226319cec8-19d60%22	https://htmldemo.net/hiraola/hiraola/blog-list-left-sidebar.html	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/blog-list-left-sidebar.html	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:47	99846/99846	---MCZ	200	added ('OK')	text/html	etag:W/%226319cec7-18606%22	https://htmldemo.net/hiraola/hiraola/blog-list-fullwidth.html	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/blog-list-fullwidth.html	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:47	105878/105878	---MCZ	200	added ('OK')	text/html	etag:W/%226319cec7-19d96%22	https://htmldemo.net/hiraola/hiraola/blog-list-right-sidebar.html	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/blog-list-right-sidebar.html	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:47	82225/82225	---MCZ	200	added ('OK')	text/html	etag:W/%226319cec5-14131%22	https://htmldemo.net/hiraola/hiraola/blog-details-left-sidebar.html	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/blog-details-left-sidebar.html	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:49	82229/82229	---MCZ	200	added ('OK')	text/html	etag:W/%226319cec7-14135%22	https://htmldemo.net/hiraola/hiraola/blog-details-right-sidebar.html	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/blog-details-right-sidebar.html	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:49	82205/82205	---MCZ	200	added ('OK')	text/html	etag:W/%226319cec7-1411d%22	https://htmldemo.net/hiraola/hiraola/blog-gallery-format.html	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/blog-gallery-format.html	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:49	81874/81874	---MCZ	200	added ('OK')	text/html	etag:W/%226319cec5-13fd2%22	https://htmldemo.net/hiraola/hiraola/blog-audio-format.html	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/blog-audio-format.html	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:49	81797/81797	---MCZ	200	added ('OK')	text/html	etag:W/%226319cec7-13f85%22	https://htmldemo.net/hiraola/hiraola/blog-video-format.html	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/blog-video-format.html	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:49	74339/74339	---MCZ	200	added ('OK')	text/html	etag:W/%226319cecb-12263%22	https://htmldemo.net/hiraola/hiraola/my-account.html	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/my-account.html	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:50	68095/68095	---MCZ	200	added ('OK')	text/html	etag:W/%226319cecb-109ff%22	https://htmldemo.net/hiraola/hiraola/login-register.html	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/login-register.html	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:50	68596/68596	---MCZ	200	added ('OK')	text/html	etag:W/%226319ced1-10bf4%22	https://htmldemo.net/hiraola/hiraola/wishlist.html	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/wishlist.html	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:50	70081/70081	---MCZ	200	added ('OK')	text/html	etag:W/%226319cec7-111c1%22	https://htmldemo.net/hiraola/hiraola/cart.html	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/cart.html	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:50	86804/86804	---MCZ	200	added ('OK')	text/html	etag:W/%226319cec9-15314%22	https://htmldemo.net/hiraola/hiraola/checkout.html	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/checkout.html	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:51	69852/69852	---MCZ	200	added ('OK')	text/html	etag:W/%226319cec9-110dc%22	https://htmldemo.net/hiraola/hiraola/compare.html	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/compare.html	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:51	80886/80886	---MCZ	200	added ('OK')	text/html	etag:W/%226319ceca-13bf6%22	https://htmldemo.net/hiraola/hiraola/faq.html	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/faq.html	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:51	65331/65331	---MCZ	200	added ('OK')	text/html	etag:W/%226319cec5-ff33%22	https://htmldemo.net/hiraola/hiraola/404.html	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/404.html	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:51	6366/6366	---MCZ	200	added ('OK')	text/html	etag:W/%226319cec8-18de%22	https://htmldemo.net/hiraola/hiraola/coming-soon_page.html	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/coming-soon_page.html	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:51	80273/80273	---MCZ	200	added ('OK')	text/html	etag:W/%226319cec5-13991%22	https://htmldemo.net/hiraola/hiraola/about-us.html	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/about-us.html	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:52	75551/75551	---MCZ	200	added ('OK')	text/html	etag:W/%226319cec9-1271f%22	https://htmldemo.net/hiraola/hiraola/contact.html	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/contact.html	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:52	941/941	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Feb%202024%2007:14:51%20GMT	https://htmldemo.net/hiraola/hiraola/assets/images/product/small-size/2-1.jpg	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/images/product/small-size/2-1.jpg	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:52	1154/1154	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Feb%202024%2007:14:51%20GMT	https://htmldemo.net/hiraola/hiraola/assets/images/product/small-size/2-2.jpg	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/images/product/small-size/2-2.jpg	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:53	1243/1243	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Feb%202024%2007:14:52%20GMT	https://htmldemo.net/hiraola/hiraola/assets/images/product/small-size/2-3.jpg	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/images/product/small-size/2-3.jpg	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:53	76804/76804	---MCZ	200	added ('OK')	text/html	etag:W/%226319cecc-12c04%22	https://htmldemo.net/hiraola/hiraola/shop-4-column.html	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/shop-4-column.html	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:53	1035/1035	---MC-	200	added ('OK')	image/png	date:Tue,%2020%20Feb%202024%2007:14:52%20GMT	https://htmldemo.net/hiraola/hiraola/assets/images/shipping-icon/1.png	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/images/shipping-icon/1.png	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:54	889/889	---MC-	200	added ('OK')	image/png	date:Tue,%2020%20Feb%202024%2007:14:53%20GMT	https://htmldemo.net/hiraola/hiraola/assets/images/shipping-icon/2.png	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/images/shipping-icon/2.png	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:55	1316/1316	---MC-	200	added ('OK')	image/png	date:Tue,%2020%20Feb%202024%2007:14:54%20GMT	https://htmldemo.net/hiraola/hiraola/assets/images/shipping-icon/3.png	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/images/shipping-icon/3.png	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:56	1232/1232	---MC-	200	added ('OK')	image/png	date:Tue,%2020%20Feb%202024%2007:14:55%20GMT	https://htmldemo.net/hiraola/hiraola/assets/images/shipping-icon/4.png	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/images/shipping-icon/4.png	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:56	12329/12329	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Feb%202024%2007:14:55%20GMT	https://htmldemo.net/hiraola/hiraola/assets/images/product/medium-size/1-1.jpg	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/images/product/medium-size/1-1.jpg	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:56	19046/19046	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Feb%202024%2007:14:55%20GMT	https://htmldemo.net/hiraola/hiraola/assets/images/product/medium-size/1-2.jpg	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/images/product/medium-size/1-2.jpg	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:56	13838/13838	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Feb%202024%2007:14:56%20GMT	https://htmldemo.net/hiraola/hiraola/assets/images/product/medium-size/1-3.jpg	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/images/product/medium-size/1-3.jpg	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:57	8154/8154	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Feb%202024%2007:14:56%20GMT	https://htmldemo.net/hiraola/hiraola/assets/images/product/medium-size/1-4.jpg	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/images/product/medium-size/1-4.jpg	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:57	11831/11831	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Feb%202024%2007:14:56%20GMT	https://htmldemo.net/hiraola/hiraola/assets/images/product/medium-size/1-5.jpg	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/images/product/medium-size/1-5.jpg	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:57	12107/12107	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Feb%202024%2007:14:56%20GMT	https://htmldemo.net/hiraola/hiraola/assets/images/product/medium-size/1-6.jpg	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/images/product/medium-size/1-6.jpg	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:57	9618/9618	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Feb%202024%2007:14:57%20GMT	https://htmldemo.net/hiraola/hiraola/assets/images/product/medium-size/1-7.jpg	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/images/product/medium-size/1-7.jpg	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:58	9394/9394	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Feb%202024%2007:14:57%20GMT	https://htmldemo.net/hiraola/hiraola/assets/images/product/medium-size/1-8.jpg	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/images/product/medium-size/1-8.jpg	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:58	13700/13700	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Feb%202024%2007:14:57%20GMT	https://htmldemo.net/hiraola/hiraola/assets/images/product/medium-size/1-9.jpg	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/images/product/medium-size/1-9.jpg	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:58	7843/7843	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Feb%202024%2007:14:58%20GMT	https://htmldemo.net/hiraola/hiraola/assets/images/banner/1_5.jpg	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/images/banner/1_5.jpg	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:59	7743/7743	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Feb%202024%2007:14:58%20GMT	https://htmldemo.net/hiraola/hiraola/assets/images/banner/1_6.jpg	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/images/banner/1_6.jpg	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:14:59	1006/1006	---MC-	200	added ('OK')	image/png	date:Tue,%2020%20Feb%202024%2007:14:58%20GMT	https://htmldemo.net/hiraola/hiraola/assets/images/footer/logo/1.png	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/images/footer/logo/1.png	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:15:00	3751/3751	---MC-	200	added ('OK')	image/png	date:Tue,%2020%20Feb%202024%2007:14:58%20GMT	https://htmldemo.net/hiraola/hiraola/assets/images/footer/payment/1.png	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/images/footer/payment/1.png	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:15:00	36055/36055	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Feb%202024%2007:14:59%20GMT	https://htmldemo.net/hiraola/hiraola/assets/images/single-product/large-size/1.jpg	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/images/single-product/large-size/1.jpg	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:15:00	38260/38260	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Feb%202024%2007:14:59%20GMT	https://htmldemo.net/hiraola/hiraola/assets/images/single-product/large-size/2.jpg	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/images/single-product/large-size/2.jpg	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:15:00	20045/20045	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Feb%202024%2007:15:00%20GMT	https://htmldemo.net/hiraola/hiraola/assets/images/single-product/large-size/3.jpg	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/images/single-product/large-size/3.jpg	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:15:01	43572/43572	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Feb%202024%2007:15:00%20GMT	https://htmldemo.net/hiraola/hiraola/assets/images/single-product/large-size/4.jpg	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/images/single-product/large-size/4.jpg	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:15:01	1095/1095	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Feb%202024%2007:15:00%20GMT	https://htmldemo.net/hiraola/hiraola/assets/images/single-product/small-size/1.jpg	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/images/single-product/small-size/1.jpg	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
14:15:01	923/923	---M--	200	added ('OK')	image/jpeg	date:Tue,%2020%20Feb%202024%2007:15:00%20GMT	https://htmldemo.net/hiraola/hiraola/assets/images/single-product/small-size/2.jpg	C:/Users/quoct/Desktop/new123/shop/htmldemo.net/hiraola/hiraola/assets/images/single-product/small-size/2.jpg	(from https://htmldemo.net/hiraola/hiraola/index-2.html)
